"","V1","Loop_number","No_loop","Loop"
"114","fdoH",0,0,1
"115","flgB",2,0,1
"116","flgC",2,0,1
"117","flgD",2,0,1
"118","flgE",2,0,1
"119","flgF",2,0,1
"120","flgG",2,0,1
"121","flgI",2,0,1
"122","flgJ",2,0,1
"123","flgK",0,0,1
"124","flgL",0,0,1
"125","gatA",2,0,1
"126","gatB",2,0,1
"127","gatC",2,0,1
"128","gatD",2,0,1
"129","gatZ",2,0,1
"130","glcC",5,0,1
"131","gltA",8,0,1
"132","gltB",28,0,1
"133","gltD",28,0,1
"134","gpmA",4,0,1
"135","grxA",0,0,1
"136","gshA",0,0,1
"137","gshB",0,0,1
"138","hemB",1,0,1
"139","hsdR",0,0,1
"140","hsdS",0,0,1
"141","hslJ",1,0,1
"142","iap",0,0,1
"143","idi",0,0,1
"144","ispF",0,0,1
"145","kgtP",1,0,1
"146","lipA",0,0,1
"147","lldD",1,0,1
"148","lpxD",1,0,1
"149","lysC",0,0,1
"150","map",4,0,1
"151","marB",28,0,1
"152","marR",18,0,1
"153","mdaB",4,0,1
"154","mdtG",0,0,1
"155","menF",0,0,1
"156","metN",1,0,1
"157","mltC",0,0,1
"158","mqo",0,0,1
"159","murE",5,0,1
"160","murF",5,0,1
"161","nfsA",7,0,1
"162","nuoC",14,0,1
"163","nuoN",17,0,1
"164","pdhR",5,0,1
"165","pdxY",0,0,1
"166","proP",3,0,1
"167","rbsA",5,0,1
"168","rbsC",5,0,1
"169","rcsA",6,0,1
"170","rimI",0,0,1
"171","rpoE",23,0,1
"172","rseA",35,0,1
"173","rseB",33,0,1
"174","sdhA",8,0,1
"175","sdhB",8,0,1
"176","serV",0,0,1
"177","gcvT",4,0,1
"178","glgS",2,0,1
"179","glpA",13,0,1
"180","hflC",3,0,1
"181","hflK",3,0,1
"182","hflX",3,0,1
"183","htpX",1,0,1
"184","ilvB",2,0,1
"185","ilvG",0,0,1
"186","ilvN",1,0,1
"187","ivbL",2,0,1
"188","katG",10,0,1
"189","maa",0,0,1
"190","manX",8,0,1
"191","mhpC",3,0,1
"192","miaA",2,0,1
"193","mutL",2,0,1
"194","nadA",0,0,1
"195","nmpC",0,0,1
"196","nrdD",3,0,1
"197","nrdG",4,0,1
"198","yjdM",0,0,1
"199","pitA",0,0,1
"200","pntA",4,0,1
"201","ppiA",2,0,1
"202","pppA",0,0,1
"203","proV",7,0,1
"204","purD",2,0,1
"205","purL",1,0,1
"206","purN",2,0,1
"207","putA",2,0,1
"208","recR",0,0,1
"209","rpoH",20,0,1
"210","rzpD",0,0,1
"211","sdaB",0,0,1
"212","sdaC",0,0,1
"213","secD",0,0,1
"214","dedA",0,0,1
"215","dinI",3,0,1
"216","dinJ",7,0,1
"217","eptB",4,0,1
"218","fadL",7,0,1
"219","folD",0,0,1
"220","fucR",1,0,1
"221","glmU",0,0,1
"222","glpB",11,0,1
"223","glpC",11,0,1
"224","flgM",13,0,1
"225","flgN",7,0,1
"226","fliA",20,0,1
"227","fliC",4,0,1
"228","fliD",5,0,1
"229","fliE",7,0,1
"230","fliF",8,0,1
"231","fliG",8,0,1
"232","fliH",8,0,1
"233","fliI",8,0,1
"234","fliJ",8,0,1
"235","fliK",8,0,1
"236","fliL",5,0,1
"237","fliM",5,0,1
"238","fliN",5,0,1
"239","fliO",5,0,1
"240","glpX",2,0,1
"241","glyA",1,0,1
"242","hisF",2,0,1
"243","hisH",2,0,1
"244","hisI",2,0,1
"245","hisJ",5,0,1
"246","ispE",0,0,1
"247","malT",3,0,1
"248","fliS",5,0,1
"249","fliT",5,0,1
"250","fliZ",30,0,1
"251","galM",3,0,1
"252","gdhA",11,0,1
"253","yhgH",2,0,1
"254","groL",2,0,1
"255","groS",5,0,1
"256","grpE",0,0,1
"257","hslO",0,0,1
"258","hslU",0,0,1
"259","hslV",0,0,1
"260","htpG",2,0,1
"261","ygiM",1,0,1
"262","osmB",2,0,1
"263","potD",0,0,1
"264","purA",3,0,1
"265","purC",1,0,1
"266","purH",2,0,1
"267","purK",1,0,1
"268","purM",2,0,1
"269","pyrB",0,0,1
"270","pyrC",3,0,1
"271","pyrL",0,0,1
"272","lipB",2,0,1
"273","lon",6,0,1
"274","modB",2,0,1
"275","motA",0,0,1
"276","motB",0,0,1
"277","nhaB",0,0,1
"278","nlpA",1,0,1
"279","nupG",1,0,1
"280","ompT",2,0,1
"281","prlC",0,0,1
"282","rbsB",5,0,1
"283","rbsD",5,0,1
"284","rbsK",7,0,1
"285","ymcE",0,0,1
"286","sthA",0,0,1
"287","sucA",21,0,1
"288","sucD",18,0,1
"289","tas",0,0,1
"290","tehA",0,0,1
"291","thrC",2,0,1
"292","trpB",3,0,1
"293","uspD",0,0,1
"294","xseA",3,0,1
"295","yagU",2,0,1
"296","ybaK",0,0,1
"297","ybfD",0,0,1
"298","ybjC",7,0,1
"299","tatD",0,0,1
"300","tgt",0,0,1
"301","tnaB",3,0,1
"302","tnaC",2,0,1
"303","treB",3,0,1
"304","treC",3,0,1
"305","ubiB",0,0,1
"306","yagE",0,0,1
"307","yajC",0,0,1
"308","ybaL",0,0,1
"309","ybfA",0,0,1
"310","ybjN",9,0,1
"311","ycfP",0,0,1
"312","ydgD",0,0,1
"313","ydiH",0,0,1
"314","yecD",0,0,1
"315","yejG",0,0,1
"316","yfcA",0,0,1
"317","yfcD",0,0,1
"318","yfcE",0,0,1
"319","yfjF",0,0,1
"320","ygbE",0,0,1
"321","yccA",1,0,1
"322","ydhF",0,0,1
"323","ygaH",0,0,1
"324","ygaZ",0,0,1
"325","ygdR",0,0,1
"326","yghG",0,0,1
"327","yghJ",0,0,1
"328","yghJ",0,0,1
"329","ygiB",4,0,1
"330","ygdQ",0,0,1
"331","ygiW",0,0,1
"332","yhcN",0,0,1
"333","yheO",0,0,1
"334","yieE",0,0,1
"335","yieF",0,0,1
"336","yigI",0,0,1
"337","yjeM",2,0,1
"338","yjjU",0,0,1
"339","ykgA",0,0,1
"340","ylaC",0,0,1
"341","yncD",0,0,1
"342","yodC",0,0,1
"343","yraQ",0,0,1
"344","yhaL",0,0,1
"345","yhiI",0,0,1
"346","yjiA",0,0,1
"347","yjiX",0,0,1
"348","ykfF",0,0,1
"349","ylbF",0,0,1
"350","yncE",1,0,1
"351","yqjA",4,0,1
"352","yqjC",0,0,1
"353","yqjD",0,0,1
"354","ytfJ",1,0,1
"355","recA",2,0,1
"356","rnk",0,0,1
"357","serU",0,0,1
"358","slt",1,0,1
"359","speA",1,0,1
"360","speD",0,0,1
"361","spy",2,0,1
"362","tatA",0,0,1
"363","tatB",0,0,1
"364","ubiE",0,0,1
"365","uvrY",3,0,1
"366","yciB",0,0,1
"367","yciC",0,0,1
"368","yciI",0,0,1
"369","yebE",1,0,1
"370","ygiC",4,0,1
"371","yihA",0,0,1
"372","yijD",0,0,1
"373","ynfD",0,0,1
"374","yqaE",1,0,1
"375","yqgB",0,0,1
"376","speG",2,0,1
"377","srlA",12,0,1
"378","srlB",10,0,1
"379","srlD",10,0,1
"380","srlE",10,0,1
"381","srlR",5,0,1
"382","tap",0,0,1
"383","tar",0,0,1
"384","tsr",2,0,1
"385","tsx",1,0,1
"386","udp",1,0,1
"387","yafE",0,0,1
"388","yafY",0,0,1
"389","ybeX",0,0,1
"390","ybeY",0,0,1
"391","ybeZ",0,0,1
"392","ybiX",0,0,1
"393","ybjX",2,0,1
"394","ycgR",2,0,1
"395","ycjX",0,0,1
"396","yeaD",1,0,1
"397","yebW",0,0,1
"398","yecR",0,0,1
"399","yeeR",0,0,1
"400","yffB",1,0,1
"401","ygaZ",0,0,1
"402","ygiS",0,0,1
"403","yhhQ",0,0,1
"404","yiaD",0,0,1
"405","ykfB",0,0,1
"406","ymdA",0,0,1
"407","yneE",0,0,1
"408","ynfB",3,0,1
"409","zntR",0,0,1
"410","allA",0,0,1
"411","cdh",0,0,1
"412","dnaA",2,0,1
"413","dnaN",2,0,1
"414","entE",3,0,1
"415","fecA",3,0,1
"416","fecB",3,0,1
"417","fecC",3,0,1
"418","fecD",3,0,1
"419","fecE",3,0,1
"420","fepA",3,0,1
"421","fhuC",1,0,1
"422","frwB",0,0,1
"423","ftsA",9,0,1
"424","ftsQ",8,0,1
"425","fucK",6,0,1
"426","galK",4,0,1
"427","gntT",2,0,1
"428","gpmM",1,0,1
"429","gpsA",1,0,1
"430","hrpB",0,0,1
"431","hslR",0,0,1
"432","hupA",1,0,1
"433","hybA",2,0,1
"434","idnT",2,0,1
"435","lnt",0,0,1
"436","lpxB",0,0,1
"437","malF",10,0,1
"438","malG",10,0,1
"439","malK",3,0,1
"440","malM",3,0,1
"441","malP",2,0,1
"442","malQ",4,0,1
"443","mdlB",0,0,1
"444","menA",1,0,1
"445","mltB",0,0,1
"446","modC",2,0,1
"447","murG",5,0,1
"448","napC",8,0,1
"449","narY",0,0,1
"450","nrdF",3,0,1
"451","pflC",0,0,1
"452","pheA",1,0,1
"453","phoB",0,0,1
"454","phoU",10,0,1
"455","aceE",11,0,1
"456","acnB",6,0,1
"457","adk",0,0,1
"458","ahpC",2,0,1
"459","aldA",13,0,1
"460","apaG",0,0,1
"461","argS",1,0,1
"462","aspC",0,0,1
"463","avtA",0,0,1
"464","can",3,0,1
"465","wzzB",0,0,1
"466","cyoA",18,0,1
"467","cyoC",18,0,1
"468","cyoD",18,0,1
"469","cyoE",18,0,1
"470","cysZ",0,0,1
"471","dld",0,0,1
"472","dsbB",0,0,1
"473","emrA",1,0,1
"474","fabI",0,0,1
"475","fadR",2,0,1
"476","fdx",0,0,1
"477","fnr",5,0,1
"478","folE",4,0,1
"479","fpr",3,0,1
"480","galF",0,0,1
"481","gapC",0,0,1
"482","ghrA",0,0,1
"483","glf",0,0,1
"484","gloA",3,0,1
"485","gltX",1,0,1
"486","gmhA",1,0,1
"487","gnd",4,0,1
"488","gpt",1,0,1
"489","guaA",6,0,1
"490","hha",2,0,1
"491","hpt",4,0,1
"492","iadA",0,0,1
"493","insA1",0,0,1
"494","insA2",0,0,1
"495","kdsA",0,0,1
"496","kdsB",0,0,1
"497","lgt",0,0,1
"498","lldP",3,0,1
"499","lysP",0,0,1
"500","mdtJ",2,0,1
"501","mdtL",0,0,1
"502","menB",0,0,1
"503","mepA",0,0,1
"504","metG",0,0,1
"505","metK",5,0,1
"506","miaB",0,0,1
"507","mipA",0,0,1
"508","mreB",1,0,1
"509","mrp",0,0,1
"510","mtn",3,0,1
"511","nadE",1,0,1
"512","ndh",12,0,1
"513","ndk",0,0,1
"514","nemA",3,0,1
"515","nuoG",14,0,1
"516","nuoH",14,0,1
"517","nuoI",14,0,1
"518","nuoJ",14,0,1
"519","nuoK",14,0,1
"520","nuoL",14,0,1
"521","ompR",3,0,1
"522","oppB",2,0,1
"523","oppC",5,0,1
"524","oppD",2,0,1
"525","oppF",2,0,1
"526","pal",0,0,1
"527","pdxH",0,0,1
"528","pepB",0,0,1
"529","pepN",0,0,1
"530","pepP",0,0,1
"531","pmrD",0,0,1
"532","psiF",1,0,1
"533","pstA",10,0,1
"534","pstB",10,0,1
"535","pstC",12,0,1
"536","pstS",12,0,1
"537","rne",0,0,1
"538","tdcB",9,0,1
"539","tdcC",9,0,1
"540","trkA",0,0,1
"541","ulaE",4,0,1
"542","ulaR",0,0,1
"543","pflA",0,0,1
"544","pgi",2,0,1
"545","pheM",0,0,1
"546","pncB",3,0,1
"547","ppsA",3,0,1
"548","ppx",0,0,1
"549","proC",0,0,1
"550","ptsG",5,0,1
"551","ptsH",5,0,1
"552","ptsI",5,0,1
"553","purU",1,0,1
"554","pyrG",0,0,1
"555","rcsB",1,0,1
"556","relA",12,0,1
"557","rfbC",0,0,1
"558","rfbD",0,0,1
"559","rfe",1,0,1
"560","rhlB",0,0,1
"561","uxaC",5,0,1
"562","yagF",0,0,1
"563","ybaV",0,0,1
"564","ybjG",0,0,1
"565","ycdZ",1,0,1
"566","ycjF",0,0,1
"567","ycjO",0,0,1
"568","yddB",0,0,1
"569","ydhF",0,0,1
"570","yghD",0,0,1
"571","rho",0,0,1
"572","ribA",1,0,1
"573","rmf",0,0,1
"574","rnb",0,0,1
"575","rnt",0,0,1
"576","rsd",8,0,1
"577","rsuA",0,0,1
"578","sdhC",14,0,1
"579","sdhD",8,0,1
"580","serC",1,0,1
"581","sfsB",0,0,1
"582","sppA",0,0,1
"583","sra",8,0,1
"584","surA",0,0,1
"585","tatE",0,0,1
"586","tehB",0,0,1
"587","tolB",0,0,1
"588","tolQ",0,0,1
"589","tpiA",1,0,1
"590","yhdT",0,0,1
"591","yhfS",0,0,1
"592","yhfU",0,0,1
"593","yhgE",0,0,1
"594","yicG",0,0,1
"595","yihF",0,0,1
"596","yjaB",0,0,1
"597","yjeJ",0,0,1
"598","yjfL",0,0,1
"599","yjgM",0,0,1
"600","ubiB",0,0,1
"601","ubiH",0,0,1
"602","xerC",0,0,1
"603","yadG",0,0,1
"604","yadH",0,0,1
"605","yaiA",2,0,1
"606","ybgC",0,0,1
"607","ybhB",0,0,1
"608","ycaR",0,0,1
"609","ycdX",0,0,1
"610","ycdY",0,0,1
"611","ychH",1,0,1
"612","ychJ",0,0,1
"613","ydfG",0,0,1
"614","ydiH",0,0,1
"615","yeaC",0,0,1
"616","yeaK",0,0,1
"617","yeeN",0,0,1
"618","yjhD",0,0,1
"619","ykgF",0,0,1
"620","ymdB",0,0,1
"621","yoaE",0,0,1
"622","yohK",0,0,1
"623","yqfA",0,0,1
"624","yrfG",0,0,1
"625","yeeZ",0,0,1
"626","yehS",0,0,1
"627","yeiG",0,0,1
"628","yfaE",6,0,1
"629","yfcZ",1,0,1
"630","yfdG",0,0,1
"631","yfdI",0,0,1
"632","yfjW",0,0,1
"633","ygdI",0,0,1
"634","yhjR",1,0,1
"635","yieP",0,0,1
"636","yjbQ",4,0,1
