"","V1","FBL_number","No_FBL","FBL"
"210","sdaB",0,0,1
"211","sdaC",0,0,1
"212","secD",0,0,1
"213","dedA",0,0,1
"214","dinI",0,0,1
"215","dinJ",1,0,1
"216","eptB",0,0,1
"217","fadL",0,0,1
"218","folD",0,0,1
"219","fucR",0,0,1
"220","glmU",0,0,1
"221","glpB",0,0,1
"222","glpC",0,0,1
"223","flgM",0,0,1
"224","flgN",0,0,1
"225","fliA",8,0,1
"226","fliC",0,0,1
"227","fliD",0,0,1
"228","fliE",0,0,1
"229","fliF",0,0,1
"230","fliG",0,0,1
"231","fliH",0,0,1
"232","fliI",0,0,1
"233","fliJ",0,0,1
"234","fliK",0,0,1
"235","fliL",0,0,1
"236","fliM",0,0,1
"237","fliN",0,0,1
"238","fliO",0,0,1
"239","glpX",0,0,1
"240","glyA",0,0,1
"241","hisF",0,0,1
"242","hisH",0,0,1
"243","hisI",0,0,1
"244","hisJ",0,0,1
"245","ispE",0,0,1
"246","malT",0,0,1
"247","fliS",0,0,1
"248","fliT",0,0,1
"249","fliZ",28,0,1
"250","galM",0,0,1
"251","gdhA",0,0,1
"252","yhgH",0,0,1
"253","groL",0,0,1
"254","groS",0,0,1
"255","grpE",0,0,1
"256","hslO",0,0,1
"257","hslU",0,0,1
"258","hslV",0,0,1
"259","htpG",0,0,1
"260","ygiM",0,0,1
"261","osmB",0,0,1
"262","potD",0,0,1
"263","purA",0,0,1
"264","purC",0,0,1
"265","purH",0,0,1
"266","purK",0,0,1
"267","purM",0,0,1
"268","pyrB",0,0,1
"269","pyrC",0,0,1
"270","pyrL",0,0,1
"271","lipB",0,0,1
"272","lon",0,0,1
"273","modB",0,0,1
"274","motA",0,0,1
"275","motB",0,0,1
"276","nhaB",0,0,1
"277","nlpA",0,0,1
"278","nupG",0,0,1
"279","ompT",0,0,1
"280","prlC",0,0,1
"281","rbsB",0,0,1
"282","rbsD",0,0,1
"283","rbsK",0,0,1
"284","ymcE",0,0,1
"285","sthA",0,0,1
"286","sucA",0,0,1
"287","sucD",0,0,1
"288","tas",0,0,1
"289","tehA",0,0,1
"290","thrC",0,0,1
"291","trpB",0,0,1
"292","uspD",0,0,1
"293","xseA",0,0,1
"294","yagU",0,0,1
"295","ybaK",0,0,1
"296","ybfD",0,0,1
"297","ybjC",0,0,1
"298","tatD",0,0,1
"299","tgt",0,0,1
"300","tnaB",0,0,1
"301","tnaC",0,0,1
"302","treB",0,0,1
"303","treC",0,0,1
"304","ubiB",0,0,1
"305","yagE",0,0,1
"306","yajC",0,0,1
"307","ybaL",0,0,1
"308","ybfA",0,0,1
"309","ybjN",0,0,1
"310","ycfP",0,0,1
"311","ydgD",0,0,1
"312","ydiH",0,0,1
"313","yecD",0,0,1
"314","yejG",0,0,1
"315","yfcA",0,0,1
"316","yfcD",0,0,1
"317","yfcE",0,0,1
"318","yfjF",0,0,1
"319","ygbE",0,0,1
"320","yccA",0,0,1
"321","ydhF",0,0,1
"322","ygaH",0,0,1
"323","ygaZ",0,0,1
"324","ygdR",0,0,1
"325","yghG",0,0,1
"326","yghJ",0,0,1
"327","ygiB",0,0,1
"328","ygdQ",0,0,1
"329","ygiW",0,0,1
"330","yhcN",0,0,1
"331","yheO",0,0,1
"332","yieE",0,0,1
"333","yieF",0,0,1
"334","yigI",0,0,1
"335","yjeM",0,0,1
"336","yjjU",0,0,1
"337","ykgA",0,0,1
"338","ylaC",0,0,1
"339","yncD",0,0,1
"340","yodC",0,0,1
"341","yraQ",0,0,1
"342","yhaL",0,0,1
"343","yhiI",0,0,1
"344","yjiA",0,0,1
"345","yjiX",0,0,1
"346","ykfF",0,0,1
"347","ylbF",0,0,1
"348","yncE",0,0,1
"349","yqjA",0,0,1
"350","yqjC",0,0,1
"351","yqjD",0,0,1
"352","ytfJ",0,0,1
"353","recA",0,0,1
"354","rnk",0,0,1
"355","serU",0,0,1
"356","slt",0,0,1
"357","speA",0,0,1
"358","speD",0,0,1
"359","spy",0,0,1
"360","tatA",0,0,1
"361","tatB",0,0,1
"362","ubiE",0,0,1
"363","uvrY",0,0,1
"364","yciB",0,0,1
"365","yciC",0,0,1
"366","yciI",0,0,1
"367","yebE",0,0,1
"368","ygiC",0,0,1
"369","yihA",0,0,1
"370","yijD",0,0,1
"371","ynfD",0,0,1
"372","yqaE",0,0,1
"373","yqgB",0,0,1
"374","speG",0,0,1
"375","srlA",0,0,1
"376","srlB",0,0,1
"377","srlD",0,0,1
"378","srlE",0,0,1
"379","srlR",1,0,1
"380","tap",0,0,1
"381","tar",0,0,1
"382","tsr",0,0,1
"383","tsx",0,0,1
"384","udp",0,0,1
"385","yafE",0,0,1
"386","yafY",0,0,1
"387","ybeX",0,0,1
"388","ybeY",0,0,1
"389","ybeZ",0,0,1
"390","ybiX",0,0,1
"391","ybjX",0,0,1
"392","ycgR",0,0,1
"393","ycjX",0,0,1
"394","yeaD",0,0,1
"395","yebW",0,0,1
"396","yecR",0,0,1
"397","yeeR",0,0,1
"398","yffB",0,0,1
"399","ygiS",0,0,1
"400","yhhQ",0,0,1
"401","yiaD",0,0,1
"402","ykfB",0,0,1
"403","ymdA",0,0,1
"404","yneE",0,0,1
"405","ynfB",0,0,1
"406","zntR",0,0,1
"407","allA",0,0,1
"408","cdh",0,0,1
"409","dnaA",13,0,1
"410","dnaN",0,0,1
"411","entE",0,0,1
"412","fecA",0,0,1
"413","fecB",0,0,1
"414","fecC",0,0,1
"415","fecD",0,0,1
"416","fecE",0,0,1
"417","fepA",0,0,1
"418","fhuC",0,0,1
"419","frwB",0,0,1
"420","ftsA",0,0,1
"421","ftsQ",0,0,1
"422","fucK",0,0,1
"423","galK",0,0,1
"424","gntT",0,0,1
"425","gpmM",0,0,1
"426","gpsA",0,0,1
"427","hrpB",0,0,1
"428","hslR",0,0,1
"429","hupA",2,0,1
"430","hybA",0,0,1
"431","idnT",0,0,1
"432","lnt",0,0,1
"433","lpxB",0,0,1
"434","malF",0,0,1
"435","malG",0,0,1
"436","malK",0,0,1
"437","malM",0,0,1
"438","malP",0,0,1
"439","malQ",0,0,1
"440","mdlB",0,0,1
"441","menA",0,0,1
"442","mltB",0,0,1
"443","modC",0,0,1
"444","murG",0,0,1
"445","napC",0,0,1
"446","narY",0,0,1
"447","nrdF",0,0,1
"448","pflC",0,0,1
"449","pheA",0,0,1
"450","phoB",9,0,1
"451","phoU",0,0,1
"452","aceE",0,0,1
"453","acnB",0,0,1
"454","adk",0,0,1
"455","ahpC",0,0,1
"456","aldA",0,0,1
"457","apaG",0,0,1
"458","argS",0,0,1
"459","aspC",0,0,1
"460","avtA",0,0,1
"461","can",0,0,1
"462","wzzB",0,0,1
"463","cyoA",0,0,1
"464","cyoC",0,0,1
"465","cyoD",0,0,1
"466","cyoE",0,0,1
"467","cysZ",0,0,1
"468","dld",0,0,1
"469","dsbB",0,0,1
"470","emrA",0,0,1
"471","fabI",0,0,1
"472","fadR",0,0,1
"473","fdx",0,0,1
"474","fnr",15,0,1
"475","folE",0,0,1
"476","fpr",0,0,1
"477","galF",0,0,1
"478","ghrA",0,0,1
"479","glf",0,0,1
"480","gloA",0,0,1
"481","gltX",0,0,1
"482","gmhA",0,0,1
"483","gnd",0,0,1
"484","gpt",0,0,1
"485","guaA",0,0,1
"486","hha",0,0,1
"487","hpt",0,0,1
"488","iadA",0,0,1
"489","insA1",0,0,1
"490","insA2",0,0,1
"491","kdsA",0,0,1
"492","kdsB",0,0,1
"493","lgt",0,0,1
"494","lldP",0,0,1
"495","lysP",0,0,1
"496","mdtJ",0,0,1
"497","mdtL",0,0,1
"498","menB",0,0,1
"499","mepA",0,0,1
"500","metG",0,0,1
"501","metK",0,0,1
"502","miaB",0,0,1
"503","mipA",0,0,1
"504","mreB",0,0,1
"505","mrp",0,0,1
"506","mtn",0,0,1
"507","nadE",0,0,1
"508","ndh",0,0,1
"509","ndk",0,0,1
"510","nemA",0,0,1
"511","nuoG",0,0,1
"512","nuoH",0,0,1
"513","nuoI",0,0,1
"514","nuoJ",0,0,1
"515","nuoK",0,0,1
"516","nuoL",0,0,1
"517","ompR",9,0,1
"518","oppB",0,0,1
"519","oppC",0,0,1
"520","oppD",0,0,1
"521","oppF",0,0,1
"522","pal",0,0,1
"523","pdxH",0,0,1
"524","pepB",0,0,1
"525","pepN",0,0,1
"526","pepP",0,0,1
"527","pmrD",0,0,1
"528","psiF",0,0,1
"529","pstA",0,0,1
"530","pstB",0,0,1
"531","pstC",0,0,1
"532","pstS",0,0,1
"533","rne",0,0,1
"534","tdcB",0,0,1
"535","tdcC",0,0,1
"536","trkA",0,0,1
"537","ulaE",0,0,1
"538","ulaR",0,0,1
"539","pflA",0,0,1
"540","pgi",0,0,1
"541","pheM",0,0,1
"542","pncB",0,0,1
"543","ppsA",0,0,1
"544","ppx",0,0,1
"545","proC",0,0,1
"546","ptsG",0,0,1
"547","ptsH",0,0,1
"548","ptsI",0,0,1
"549","purU",0,0,1
"550","pyrG",0,0,1
"551","rcsB",16,0,1
"552","relA",0,0,1
"553","rfbC",0,0,1
"554","rfbD",0,0,1
"555","rfe",0,0,1
"556","rhlB",0,0,1
"557","uxaC",0,0,1
"558","yagF",0,0,1
"559","ybaV",0,0,1
"560","ybjG",0,0,1
"561","ycdZ",0,0,1
"562","ycjF",0,0,1
"563","ycjO",0,0,1
"564","yddB",0,0,1
"565","yghD",0,0,1
"566","rho",0,0,1
"567","ribA",0,0,1
"568","rmf",0,0,1
"569","rnb",0,0,1
"570","rnt",0,0,1
"571","rsd",0,0,1
"572","rsuA",0,0,1
"573","sdhC",0,0,1
"574","sdhD",0,0,1
"575","serC",0,0,1
"576","sfsB",0,0,1
"577","sppA",0,0,1
"578","sra",0,0,1
"579","surA",0,0,1
"580","tatE",0,0,1
"581","tehB",0,0,1
"582","tolB",0,0,1
"583","tolQ",0,0,1
"584","tpiA",0,0,1
"585","yhdT",0,0,1
"586","yhfS",0,0,1
"587","yhfU",0,0,1
"588","yhgE",0,0,1
"589","yicG",0,0,1
"590","yihF",0,0,1
"591","yjaB",0,0,1
"592","yjeJ",0,0,1
"593","yjfL",0,0,1
"594","yjgM",0,0,1
"595","ubiH",0,0,1
"596","xerC",0,0,1
"597","yadG",0,0,1
"598","yadH",0,0,1
"599","yaiA",0,0,1
"600","ybgC",0,0,1
"601","ybhB",0,0,1
"602","ycaR",0,0,1
"603","ycdX",0,0,1
"604","ycdY",0,0,1
"605","ychH",0,0,1
"606","ychJ",0,0,1
"607","ydfG",0,0,1
"608","yeaC",0,0,1
"609","yeaK",0,0,1
"610","yeeN",0,0,1
"611","yjhD",0,0,1
"612","ykgF",0,0,1
"613","ymdB",0,0,1
"614","yoaE",0,0,1
"615","yohK",0,0,1
"616","yqfA",0,0,1
"617","yrfG",0,0,1
"618","yeeZ",0,0,1
"619","yehS",0,0,1
"620","yeiG",0,0,1
"621","yfaE",0,0,1
"622","yfcZ",0,0,1
"623","yfdG",0,0,1
"624","yfdI",0,0,1
"625","yfjW",0,0,1
"626","ygdI",0,0,1
"627","yhjR",0,0,1
"628","yieP",0,0,1
"629","yjbQ",0,0,1
